year,month,location,address,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck,year_month
2020,3,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,101973.0,4037.0,17235.0,268.0,12033.0,2020_3
2020,3,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,128647.0,4889.0,19056.0,582.0,15240.0,2020_3
2020,3,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,116901.0,4981.0,16353.0,1290.0,19592.0,2020_3
2020,3,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,116901.0,4981.0,16353.0,1290.0,19592.0,2020_3
2020,3,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,206020.0,6717.0,21240.0,439.0,27798.0,2020_3
2020,3,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67171.0,2385.0,16185.0,116.0,6809.0,2020_3
2020,3,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,111081.0,4927.0,20800.0,290.0,12965.0,2020_3
2020,3,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,76195.0,3207.0,14800.0,292.0,8343.0,2020_3
2020,3,정릉로,서울 성북구 돈암동 8-164번지 ,11080,103022.0,4962.0,26450.0,187.0,11011.0,2020_3
2020,3,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40877.0,3774.0,13322.0,189.0,5220.0,2020_3
2020,3,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40877.0,3774.0,13322.0,189.0,5220.0,2020_3
2020,3,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,40677.0,3275.0,14484.0,234.0,6974.0,2020_3
2020,3,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,91998.0,4588.0,24319.0,425.0,15106.0,2020_3
2020,3,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,124781.0,4617.0,16806.0,297.0,15431.0,2020_3
2020,3,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,40677.0,3275.0,14484.0,234.0,6974.0,2020_3
2020,3,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67171.0,2385.0,16185.0,116.0,6809.0,2020_3
2020,3,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,0.0,0.0,0.0,0.0,0.0,2020_3
2020,3,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81307.0,3569.0,23682.0,181.0,12761.0,2020_3
2020,3,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133187.0,5360.0,14865.0,347.0,13274.0,2020_3
2020,4,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,212894.0,5771.0,16979.0,412.0,15832.0,2020_4
2020,4,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,159287.0,4762.0,12375.0,354.0,16719.0,2020_4
2020,4,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,125956.0,4565.0,16899.0,309.0,15435.0,2020_4
2020,4,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,89503.0,4820.0,20060.0,189.0,10718.0,2020_4
2020,4,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63171.0,3705.0,21976.0,172.0,9049.0,2020_4
2020,4,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,175946.0,7363.0,18785.0,434.0,21289.0,2020_4
2020,4,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,175946.0,7363.0,18785.0,434.0,21289.0,2020_4
2020,4,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102419.0,4463.0,24601.0,270.0,12253.0,2020_4
2020,4,관악산,과천시 자하동길 64 (관악산 중계소),31110,0.0,0.0,0.0,0.0,0.0,2020_4
2020,4,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,82795.0,3278.0,18373.0,274.0,12418.0,2020_4
2020,4,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,119961.0,5990.0,15704.0,373.0,17337.0,2020_4
2020,4,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,70023.0,4059.0,11645.0,165.0,13273.0,2020_4
2020,4,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67334.0,2373.0,16255.0,114.0,6812.0,2020_4
2020,4,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133246.0,5352.0,14958.0,354.0,13268.0,2020_4
2020,4,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81191.0,3605.0,14821.0,242.0,10784.0,2020_4
2020,4,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,212894.0,5771.0,16979.0,412.0,15832.0,2020_4
2020,4,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,81380.0,3553.0,23725.0,185.0,12722.0,2020_4
2020,4,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93033.0,3109.0,15217.0,373.0,8642.0,2020_4
2020,4,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93033.0,3109.0,15217.0,373.0,8642.0,2020_4
2020,4,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,102168.0,4006.0,17265.0,278.0,11999.0,2020_4
2020,4,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,102168.0,4006.0,17265.0,278.0,11999.0,2020_4
2020,4,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63171.0,3705.0,21976.0,172.0,9049.0,2020_4
2020,4,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,76355.0,3196.0,14778.0,291.0,8334.0,2020_4
2020,4,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,89503.0,4820.0,20060.0,189.0,10718.0,2020_4
2020,4,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,159287.0,4762.0,12375.0,354.0,16719.0,2020_4
2020,4,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,89503.0,4820.0,20060.0,189.0,10718.0,2020_4
2020,4,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,103183.0,4946.0,26507.0,186.0,11010.0,2020_4
2020,4,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,212894.0,5771.0,16979.0,412.0,15832.0,2020_4
2020,4,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,205965.0,6671.0,21024.0,440.0,27927.0,2020_4
2020,4,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,70023.0,4059.0,11645.0,165.0,13273.0,2020_4
2020,4,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,102168.0,4006.0,17265.0,278.0,11999.0,2020_4
2020,4,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,129453.0,4882.0,19199.0,589.0,15217.0,2020_4
2020,4,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,117007.0,4996.0,16390.0,1303.0,19645.0,2020_4
2020,4,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,117007.0,4996.0,16390.0,1303.0,19645.0,2020_4
2020,4,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,205965.0,6671.0,21024.0,440.0,27927.0,2020_4
2020,4,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67334.0,2373.0,16255.0,114.0,6812.0,2020_4
2020,4,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,111375.0,4914.0,20896.0,296.0,12943.0,2020_4
2020,4,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,76355.0,3196.0,14778.0,291.0,8334.0,2020_4
2020,4,정릉로,서울 성북구 돈암동 8-164번지 ,11080,103183.0,4946.0,26507.0,186.0,11010.0,2020_4
2020,4,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40932.0,3768.0,13382.0,192.0,5187.0,2020_4
2020,4,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40932.0,3768.0,13382.0,192.0,5187.0,2020_4
2020,4,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,40662.0,3256.0,14586.0,233.0,6952.0,2020_4
2020,4,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,92004.0,4565.0,24340.0,428.0,15091.0,2020_4
2020,4,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,125956.0,4565.0,16899.0,309.0,15435.0,2020_4
2020,4,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,40662.0,3256.0,14586.0,233.0,6952.0,2020_4
2020,4,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67334.0,2373.0,16255.0,114.0,6812.0,2020_4
2020,4,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,0.0,0.0,0.0,0.0,0.0,2020_4
2020,4,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81380.0,3553.0,23725.0,185.0,12722.0,2020_4
2020,4,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133246.0,5352.0,14958.0,354.0,13268.0,2020_4
2020,5,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,212805.0,5730.0,17040.0,410.0,15741.0,2020_5
2020,5,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,159282.0,4738.0,12428.0,362.0,16732.0,2020_5
2020,5,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,126735.0,4559.0,16947.0,311.0,15455.0,2020_5
2020,5,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,89708.0,4620.0,20039.0,191.0,10680.0,2020_5
2020,5,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63186.0,3702.0,22053.0,171.0,9037.0,2020_5
2020,5,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176127.0,7343.0,18849.0,432.0,21212.0,2020_5
2020,5,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176127.0,7343.0,18849.0,432.0,21212.0,2020_5
2020,5,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,102653.0,4425.0,24733.0,270.0,12219.0,2020_5
2020,5,관악산,과천시 자하동길 64 (관악산 중계소),31110,0.0,0.0,0.0,0.0,0.0,2020_5
2020,5,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,82950.0,3276.0,18469.0,274.0,12397.0,2020_5
2020,5,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,120179.0,5975.0,15734.0,371.0,17326.0,2020_5
2020,5,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,70271.0,4056.0,11702.0,169.0,13234.0,2020_5
2020,5,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67413.0,2372.0,16304.0,117.0,6776.0,2020_5
2020,5,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133401.0,5332.0,14994.0,356.0,13254.0,2020_5
2020,5,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81370.0,3589.0,14858.0,245.0,10761.0,2020_5
2020,5,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,212805.0,5730.0,17040.0,410.0,15741.0,2020_5
2020,5,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,81630.0,3531.0,23796.0,187.0,12713.0,2020_5
2020,5,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93345.0,3097.0,15302.0,368.0,8630.0,2020_5
2020,5,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93345.0,3097.0,15302.0,368.0,8630.0,2020_5
2020,5,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,102481.0,3968.0,17333.0,283.0,11975.0,2020_5
2020,5,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,102481.0,3968.0,17333.0,283.0,11975.0,2020_5
2020,5,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63186.0,3702.0,22053.0,171.0,9037.0,2020_5
2020,5,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,76573.0,3174.0,14835.0,284.0,8324.0,2020_5
2020,5,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,89708.0,4620.0,20039.0,191.0,10680.0,2020_5
2020,5,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,159282.0,4738.0,12428.0,362.0,16732.0,2020_5
2020,5,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,89708.0,4620.0,20039.0,191.0,10680.0,2020_5
2020,5,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,103505.0,4914.0,26568.0,186.0,10987.0,2020_5
2020,5,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,212805.0,5730.0,17040.0,410.0,15741.0,2020_5
2020,5,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,206276.0,6656.0,20990.0,449.0,28128.0,2020_5
2020,5,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,70271.0,4056.0,11702.0,169.0,13234.0,2020_5
2020,5,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,102481.0,3968.0,17333.0,283.0,11975.0,2020_5
2020,5,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,130222.0,4897.0,19338.0,595.0,15184.0,2020_5
2020,5,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,117337.0,4946.0,16469.0,1301.0,19684.0,2020_5
2020,5,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,117337.0,4946.0,16469.0,1301.0,19684.0,2020_5
2020,5,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,206276.0,6656.0,20990.0,449.0,28128.0,2020_5
2020,5,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67413.0,2372.0,16304.0,117.0,6776.0,2020_5
2020,5,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,111765.0,4893.0,20941.0,297.0,12930.0,2020_5
2020,5,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,76573.0,3174.0,14835.0,284.0,8324.0,2020_5
2020,5,정릉로,서울 성북구 돈암동 8-164번지 ,11080,103505.0,4914.0,26568.0,186.0,10987.0,2020_5
2020,5,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40899.0,3753.0,13337.0,185.0,5196.0,2020_5
2020,5,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40899.0,3753.0,13337.0,185.0,5196.0,2020_5
2020,5,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,40682.0,3242.0,14652.0,249.0,6970.0,2020_5
2020,5,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,92115.0,4542.0,24419.0,434.0,15071.0,2020_5
2020,5,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,126735.0,4559.0,16947.0,311.0,15455.0,2020_5
2020,5,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,40682.0,3242.0,14652.0,249.0,6970.0,2020_5
2020,5,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67413.0,2372.0,16304.0,117.0,6776.0,2020_5
2020,5,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,0.0,0.0,0.0,0.0,0.0,2020_5
2020,5,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81630.0,3531.0,23796.0,187.0,12713.0,2020_5
2020,5,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133401.0,5332.0,14994.0,356.0,13254.0,2020_5
2020,6,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,213117.0,5667.0,17299.0,415.0,15699.0,2020_6
2020,6,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,159543.0,4715.0,12465.0,371.0,16753.0,2020_6
2020,6,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,127439.0,4539.0,16991.0,321.0,15457.0,2020_6
2020,6,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,89706.0,4337.0,20039.0,190.0,10680.0,2020_6
2020,6,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63191.0,3695.0,22101.0,173.0,9046.0,2020_6
2020,6,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176519.0,7324.0,18931.0,446.0,21115.0,2020_6
2020,6,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176519.0,7324.0,18931.0,446.0,21115.0,2020_6
2020,6,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103048.0,4404.0,24770.0,269.0,12207.0,2020_6
2020,6,관악산,과천시 자하동길 64 (관악산 중계소),31110,0.0,0.0,0.0,0.0,0.0,2020_6
2020,6,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83250.0,3251.0,18523.0,279.0,12374.0,2020_6
2020,6,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,120929.0,5921.0,15760.0,395.0,17281.0,2020_6
2020,6,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,70525.0,4030.0,11737.0,172.0,13206.0,2020_6
2020,6,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67879.0,2360.0,16379.0,119.0,6772.0,2020_6
2020,6,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,133885.0,5314.0,14999.0,355.0,13197.0,2020_6
2020,6,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81714.0,3575.0,14899.0,247.0,10762.0,2020_6
2020,6,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,213117.0,5667.0,17299.0,415.0,15699.0,2020_6
2020,6,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,81884.0,3518.0,23818.0,190.0,12703.0,2020_6
2020,6,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93619.0,3086.0,15357.0,374.0,8599.0,2020_6
2020,6,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93619.0,3086.0,15357.0,374.0,8599.0,2020_6
2020,6,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,102782.0,3892.0,17428.0,285.0,11953.0,2020_6
2020,6,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,102782.0,3892.0,17428.0,285.0,11953.0,2020_6
2020,6,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63191.0,3695.0,22101.0,173.0,9046.0,2020_6
2020,6,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,76805.0,3151.0,14906.0,286.0,8299.0,2020_6
2020,6,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,89706.0,4337.0,20039.0,190.0,10680.0,2020_6
2020,6,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,159543.0,4715.0,12465.0,371.0,16753.0,2020_6
2020,6,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,89706.0,4337.0,20039.0,190.0,10680.0,2020_6
2020,6,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,104030.0,4894.0,26600.0,192.0,11002.0,2020_6
2020,6,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,213117.0,5667.0,17299.0,415.0,15699.0,2020_6
2020,6,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,206979.0,6626.0,20948.0,459.0,28437.0,2020_6
2020,6,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,70525.0,4030.0,11737.0,172.0,13206.0,2020_6
2020,6,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,102782.0,3892.0,17428.0,285.0,11953.0,2020_6
2020,6,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,130812.0,4887.0,19611.0,608.0,15162.0,2020_6
2020,6,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,117787.0,4927.0,16519.0,1299.0,19734.0,2020_6
2020,6,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,117787.0,4927.0,16519.0,1299.0,19734.0,2020_6
2020,6,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,206979.0,6626.0,20948.0,459.0,28437.0,2020_6
2020,6,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,11030,67879.0,2360.0,16379.0,119.0,6772.0,2020_6
2020,6,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),11120,112680.0,4891.0,21019.0,299.0,12909.0,2020_6
2020,6,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),11130,76805.0,3151.0,14906.0,286.0,8299.0,2020_6
2020,6,정릉로,서울 성북구 돈암동 8-164번지 ,11080,104030.0,4894.0,26600.0,192.0,11002.0,2020_6
2020,6,종로,서울 종로구 종로 169 (종묘주차장 앞),11010,40987.0,3824.0,13202.0,187.0,5206.0,2020_6
2020,6,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",11010,40987.0,3824.0,13202.0,187.0,5206.0,2020_6
2020,6,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,11020,40398.0,3193.0,14695.0,252.0,6958.0,2020_6
2020,6,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,11070,92366.0,4568.0,24408.0,446.0,15107.0,2020_6
2020,6,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),11250,127439.0,4539.0,16991.0,321.0,15457.0,2020_6
2020,6,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),11020,40398.0,3193.0,14695.0,252.0,6958.0,2020_6
2020,6,한강대로,서울 용산구 한강대로 405 (서울역 앞),11030,67879.0,2360.0,16379.0,119.0,6772.0,2020_6
2020,6,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),31230,0.0,0.0,0.0,0.0,0.0,2020_6
2020,6,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),11060,81884.0,3518.0,23818.0,190.0,12703.0,2020_6
2020,6,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,11110,133885.0,5314.0,14999.0,355.0,13197.0,2020_6
2020,7,강남구,서울 강남구 학동로 426 강남구청 별관 1동,11230,213513.0,5622.0,17503.0,410.0,15777.0,2020_7
2020,7,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),11220,159266.0,4688.0,12467.0,371.0,16705.0,2020_7
2020,7,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,11250,127819.0,4508.0,17048.0,327.0,15426.0,2020_7
2020,7,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,11040,90781.0,3924.0,20073.0,197.0,10635.0,2020_7
2020,7,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,11090,63256.0,3667.0,22102.0,177.0,9027.0,2020_7
2020,7,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,11160,176429.0,7294.0,19025.0,454.0,21100.0,2020_7
2020,7,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,11160,176429.0,7294.0,19025.0,454.0,21100.0,2020_7
2020,7,관악구,서울 관악구 신림동길 14 신림동 주민센터,11210,103434.0,4400.0,24851.0,271.0,12189.0,2020_7
2020,7,관악산,과천시 자하동길 64 (관악산 중계소),31110,0.0,0.0,0.0,0.0,0.0,2020_7
2020,7,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,11050,83209.0,3212.0,18614.0,283.0,12338.0,2020_7
2020,7,구로구,서울 구로구 가마산로 27길 45 구로고등학교,11170,121254.0,5917.0,15768.0,402.0,17265.0,2020_7
2020,7,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,11180,70895.0,4005.0,11770.0,178.0,13219.0,2020_7
2020,7,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),11030,67976.0,2353.0,16443.0,118.0,6799.0,2020_7
2020,7,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),11110,134100.0,5299.0,15022.0,363.0,13159.0,2020_7
2020,7,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,11100,81771.0,3551.0,14891.0,258.0,10740.0,2020_7
2020,7,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,11230,213513.0,5622.0,17503.0,410.0,15777.0,2020_7
2020,7,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,11060,82055.0,3506.0,23867.0,196.0,12684.0,2020_7
2020,7,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,11200,93829.0,3065.0,15351.0,376.0,8604.0,2020_7
2020,7,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,11200,93829.0,3065.0,15351.0,376.0,8604.0,2020_7
2020,7,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,11140,103023.0,3861.0,17454.0,293.0,11944.0,2020_7
2020,7,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),11140,103023.0,3861.0,17454.0,293.0,11944.0,2020_7
2020,7,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),11090,63256.0,3667.0,22102.0,177.0,9027.0,2020_7
2020,7,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,11130,76938.0,3147.0,14920.0,286.0,8279.0,2020_7
2020,7,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),11040,90781.0,3924.0,20073.0,197.0,10635.0,2020_7
2020,7,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,11220,159266.0,4688.0,12467.0,371.0,16705.0,2020_7
2020,7,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,11040,90781.0,3924.0,20073.0,197.0,10635.0,2020_7
2020,7,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,11080,104213.0,4877.0,26657.0,193.0,10956.0,2020_7
2020,7,세곡,서울 강남구 밤고개로 337 (세곡사거리),11230,213513.0,5622.0,17503.0,410.0,15777.0,2020_7
2020,7,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),11240,207475.0,6627.0,21013.0,475.0,28797.0,2020_7
2020,7,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,11180,70895.0,4005.0,11770.0,178.0,13219.0,2020_7
2020,7,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),11140,103023.0,3861.0,17454.0,293.0,11944.0,2020_7
2020,7,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,11150,131109.0,4867.0,19857.0,602.0,15077.0,2020_7
2020,7,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),11190,118036.0,4921.0,16493.0,1282.0,19679.0,2020_7
2020,7,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),11190,118036.0,4921.0,16493.0,1282.0,19679.0,2020_7
2020,7,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),11240,207475.0,6627.0,21013.0,475.0,28797.0,2020_7
