year,month,location,address,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s
2020,1,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,259.8636097,115.599557,414.00442,591.2008387,553.4770989,451.6759163,379.9251789,526.3468996,269.41606,117.8146312,502.4475862,556.4815222,466.4697841,415.5437155,436.5923492,814.1390811
2020,1,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,836.918295,409.7289403,665.065545,837.153053,872.358653,896.5563321,811.6677145,1181.150682,790.1229433,379.1672506,803.7707512,902.1271601,830.8502986,975.6518988,968.2515526,1885.513855
2020,1,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1075.833196,566.6511363,736.7012896,947.3935637,1100.336551,950.8390738,911.7227851,1260.784973,931.4593993,478.8681731,831.5336871,1014.621398,1091.756606,1056.20108,1148.233521,1862.449948
2020,1,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),259.8636097,115.599557,414.00442,591.2008387,553.4770989,451.6759163,379.9251789,526.3468996,269.41606,117.8146312,502.4475862,556.4815222,466.4697841,415.5437155,436.5923492,814.1390811
2020,1,한강대로,서울 용산구 한강대로 405 (서울역 앞),468.2898589,232.3340274,552.7922808,776.0990619,724.2370708,591.3983401,466.7861778,680.1506946,475.9937522,233.5679901,657.8312073,799.423231,653.2269917,539.4715341,535.0533895,1137.569475
2020,1,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),"1,400","1,408","1,446","1,814","2,415","2,105","1,780","1,140","1,237","1,292","1,359","1,888","2,265","2,105","1,806","1,421"
2020,1,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),801.9163906,403.0605601,963.0537355,871.0134194,954.5346687,836.6156382,746.106829,1213.414077,734.1606074,372.9981661,1253.908648,870.3564671,855.9968512,870.9857869,902.7178917,2019.848221
2020,1,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,1126.341133,734.5962404,1000.969165,830.2053761,1025.420303,1088.416056,925.8785256,1320.724159,1068.883108,685.4612487,1106.503927,918.8365934,1129.462888,1220.551596,1169.398652,2333.533164
2020,2,강남구,서울 강남구 학동로 426 강남구청 별관 1동,1043.893663,685.5192274,821.3071779,1224.309392,1426.430994,1140.797036,752.9617406,1146.139555,985.5247304,630.4626583,1067.258705,1315.748607,1393.161927,1010.850086,931.1074638,1717.724617
2020,2,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),966.2593209,544.323855,776.5485709,997.6170713,1231.169663,1007.231709,724.7352791,1130.06075,1046.441041,589.4792418,901.4514799,1104.466391,1246.526785,952.845146,899.700487,1690.247537
2020,2,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,1127.719122,596.381281,743.5407971,973.6306372,1135.822803,967.8299511,916.3441666,1257.088613,984.4109042,508.4880775,855.3821209,1045.718385,1122.967884,1074.17608,1156.63959,1860.347714
2020,2,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,698.6757071,297.3056207,844.0675055,885.5021152,831.2569229,682.5198485,576.6267406,785.2580262,672.2918615,297.2574264,1055.544372,943.991199,766.7974864,674.996531,690.6190903,1307.152294
2020,2,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,781.581961,430.5695867,743.1490862,786.2622782,882.8047085,893.8798252,801.4037117,1491.591761,751.5859103,414.276013,1032.526997,789.3842708,889.6596223,1016.789036,1043.284282,2439.608788
2020,2,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,1128.641411,511.5560891,732.3902133,1193.628856,1147.651434,881.2960541,816.6842688,1225.062845,1063.722335,471.2763633,930.1896191,1308.840318,1116.036609,946.598369,1055.947506,1849.282621
2020,2,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,1128.641411,511.5560891,732.3902133,1193.628856,1147.651434,881.2960541,816.6842688,1225.062845,1063.722335,471.2763633,930.1896191,1308.840318,1116.036609,946.598369,1055.947506,1849.282621
2020,2,관악구,서울 관악구 신림동길 14 신림동 주민센터,640.9935099,320.1742296,1084.970247,1453.312362,968.6588729,748.5880867,625.3685662,1066.903546,642.2175936,312.7702438,1442.990624,1235.790059,850.7716103,777.3556204,806.2313397,1560.181413
2020,2,관악산,과천시 자하동길 64 (관악산 중계소),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,810.5625018,438.2212566,827.5515584,1044.773986,959.8044453,901.3768575,765.7025972,1034.239071,807.0489131,445.4999731,1057.455322,1143.540693,985.4137216,966.2642414,903.6712664,1546.669347
2020,2,구로구,서울 구로구 가마산로 27길 45 구로고등학교,948.7089329,420.7714768,700.6534993,1163.016827,1209.903515,933.6647432,805.7657499,1145.138755,964.3717653,420.6549745,877.5985989,1098.144312,993.6993736,923.3502393,957.5739389,1654.698582
2020,2,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,610.2732434,293.0514334,526.0949662,882.3284524,798.3102231,733.7750828,686.1477438,902.5840293,623.3356841,306.7348148,635.43779,792.6850052,699.7877552,778.0264769,785.0456034,1330.330133
2020,2,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),469.3674272,233.931656,541.0580028,774.5983754,740.0402431,600.7864897,469.3853185,671.1153448,474.4591407,234.8829218,646.8540569,820.1785942,666.9705716,550.19722,530.6294084,1121.628893
2020,2,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),1162.062783,761.8905991,1038.544731,836.4688483,1031.953377,1094.115167,914.7278982,1313.765162,1087.987179,699.8396537,1117.121111,933.2197015,1151.016666,1238.149106,1170.66166,2331.564497
2020,2,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,754.4966773,415.5922394,661.5809734,641.9967687,743.274367,742.3562517,760.8980734,1183.785629,668.0444724,368.2922409,743.5119601,692.9029739,730.9485562,866.5522941,932.0381608,1832.81099
2020,2,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,1043.893663,685.5192274,821.3071779,1224.309392,1426.430994,1140.797036,752.9617406,1146.139555,985.5247304,630.4626583,1067.258705,1315.748607,1393.161927,1010.850086,931.1074638,1717.724617
2020,2,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,819.133934,411.8378594,999.3087325,880.4773209,963.4320387,837.5295675,748.3984256,1210.408155,738.7311512,375.6099714,1312.660684,889.238135,868.1624714,875.615865,905.9928345,2004.683045
2020,2,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,904.4813218,431.5794977,943.2941,1125.407478,1025.638718,839.8977522,769.2770779,1225.373079,936.5099269,428.8934324,1235.982076,1131.069001,1036.829695,948.4070669,988.6231545,1930.934857
2020,2,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,904.4813218,431.5794977,943.2941,1125.407478,1025.638718,839.8977522,769.2770779,1225.373079,936.5099269,428.8934324,1235.982076,1131.069001,1036.829695,948.4070669,988.6231545,1930.934857
2020,2,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,904.8149644,514.0707506,1064.522286,1147.494074,1192.174785,894.586986,656.2721636,1001.161556,866.2057989,488.9027573,1469.973607,1342.030802,1222.469381,922.0288063,819.5045724,1647.40158
2020,2,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),904.8149644,514.0707506,1064.522286,1147.494074,1192.174785,894.586986,656.2721636,1001.161556,866.2057989,488.9027573,1469.973607,1342.030802,1222.469381,922.0288063,819.5045724,1647.40158
2020,2,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),781.581961,430.5695867,743.1490862,786.2622782,882.8047085,893.8798252,801.4037117,1491.591761,751.5859103,414.276013,1032.526997,789.3842708,889.6596223,1016.789036,1043.284282,2439.608788
2020,2,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,854.1558057,409.4714369,969.1046328,940.0882273,982.1678172,858.2014089,720.1205764,1126.356192,834.9577712,407.7913096,1437.600647,1054.494774,977.7872017,929.6644534,889.9716601,1877.147729
2020,2,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),698.6757071,297.3056207,844.0675055,885.5021152,831.2569229,682.5198485,576.6267406,785.2580262,672.2918615,297.2574264,1055.544372,943.991199,766.7974864,674.996531,690.6190903,1307.152294
2020,2,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,966.2593209,544.323855,776.5485709,997.6170713,1231.169663,1007.231709,724.7352791,1130.06075,1046.441041,589.4792418,901.4514799,1104.466391,1246.526785,952.845146,899.700487,1690.247537
2020,2,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,698.6757071,297.3056207,844.0675055,885.5021152,831.2569229,682.5198485,576.6267406,785.2580262,672.2918615,297.2574264,1055.544372,943.991199,766.7974864,674.996531,690.6190903,1307.152294
2020,2,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,876.7716167,488.6874884,805.4599086,692.9791626,810.3947048,763.7273664,656.3823628,1062.174223,854.4931374,467.61594,1088.274058,768.2170281,856.4344088,821.236036,798.473549,1788.388985
2020,2,세곡,서울 강남구 밤고개로 337 (세곡사거리),1043.893663,685.5192274,821.3071779,1224.309392,1426.430994,1140.797036,752.9617406,1146.139555,985.5247304,630.4626583,1067.258705,1315.748607,1393.161927,1010.850086,931.1074638,1717.724617
2020,2,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),1166.018663,610.3758701,730.7455064,1096.745856,1201.284368,985.6621853,855.7479346,1094.79172,1158.964827,613.5792246,909.2442939,1241.722654,1207.542887,1050.433476,1075.453282,1653.603279
2020,2,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,610.2732434,293.0514334,526.0949662,882.3284524,798.3102231,733.7750828,686.1477438,902.5840293,623.3356841,306.7348148,635.43779,792.6850052,699.7877552,778.0264769,785.0456034,1330.330133
2020,2,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),904.8149644,514.0707506,1064.522286,1147.494074,1192.174785,894.586986,656.2721636,1001.161556,866.2057989,488.9027573,1469.973607,1342.030802,1222.469381,922.0288063,819.5045724,1647.40158
2020,2,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,990.4773611,658.8913636,618.757654,707.7156107,936.3453659,854.9832713,690.0692609,937.2830824,911.7644362,603.274149,706.4821466,807.4719975,991.253605,908.0342944,846.3507569,1472.750765
2020,2,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),757.5249073,339.7309605,707.6089822,1229.136283,1002.295161,834.3285621,696.4429895,1005.118007,754.3530414,322.07256,912.8727123,1143.885054,879.9222636,785.1818571,810.442418,1477.593689
2020,2,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),757.5249073,339.7309605,707.6089822,1229.136283,1002.295161,834.3285621,696.4429895,1005.118007,754.3530414,322.07256,912.8727123,1143.885054,879.9222636,785.1818571,810.442418,1477.593689
2020,2,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),1166.018663,610.3758701,730.7455064,1096.745856,1201.284368,985.6621853,855.7479346,1094.79172,1158.964827,613.5792246,909.2442939,1241.722654,1207.542887,1050.433476,1075.453282,1653.603279
2020,2,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,469.3674272,233.931656,541.0580028,774.5983754,740.0402431,600.7864897,469.3853185,671.1153448,474.4591407,234.8829218,646.8540569,820.1785942,666.9705716,550.19722,530.6294084,1121.628893
2020,2,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),1156.662445,639.0514879,792.8679166,955.6819955,1122.368448,1012.377976,866.9510817,1410.401384,1015.240385,563.2055336,1001.801372,1069.554656,1176.149608,1127.108598,1118.523877,2335.331948
2020,2,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),854.1558057,409.4714369,969.1046328,940.0882273,982.1678172,858.2014089,720.1205764,1126.356192,834.9577712,407.7913096,1437.600647,1054.494774,977.7872017,929.6644534,889.9716601,1877.147729
2020,2,정릉로,서울 성북구 돈암동 8-164번지 ,876.7716167,488.6874884,805.4599086,692.9791626,810.3947048,763.7273664,656.3823628,1062.174223,854.4931374,467.61594,1088.274058,768.2170281,856.4344088,821.236036,798.473549,1788.388985
2020,2,종로,서울 종로구 종로 169 (종묘주차장 앞),275.951372,160.7651272,524.3748822,464.4459006,473.1036136,474.0692779,402.1143087,595.2651824,251.2053099,150.0299323,552.2697442,424.5701785,415.8061148,432.8010185,416.1958243,902.6873878
2020,2,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",275.951372,160.7651272,524.3748822,464.4459006,473.1036136,474.0692779,402.1143087,595.2651824,251.2053099,150.0299323,552.2697442,424.5701785,415.8061148,432.8010185,416.1958243,902.6873878
2020,2,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,246.9444749,111.5239246,422.8990605,613.1221437,571.326823,463.4526579,382.9812225,525.1588754,252.3063515,110.3882871,500.5519575,573.1503614,476.646023,420.5613175,440.2891485,810.3792149
2020,2,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,841.8580252,412.1892502,674.6767015,840.176164,876.7332515,894.1986013,812.11365,1184.234744,798.3062455,383.5337914,829.538592,923.4482711,838.8814276,981.715805,974.211089,1872.824547
2020,2,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1127.719122,596.381281,743.5407971,973.6306372,1135.822803,967.8299511,916.3441666,1257.088613,984.4109042,508.4880775,855.3821209,1045.718385,1122.967884,1074.17608,1156.63959,1860.347714
2020,2,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),246.9444749,111.5239246,422.8990605,613.1221437,571.326823,463.4526579,382.9812225,525.1588754,252.3063515,110.3882871,500.5519575,573.1503614,476.646023,420.5613175,440.2891485,810.3792149
2020,2,한강대로,서울 용산구 한강대로 405 (서울역 앞),469.3674272,233.931656,541.0580028,774.5983754,740.0402431,600.7864897,469.3853185,671.1153448,474.4591407,234.8829218,646.8540569,820.1785942,666.9705716,550.19722,530.6294084,1121.628893
2020,2,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),"1,434","1,433","1,463","1,827","2,476","2,116","1,808","1,150","1,269","1,343","1,355","1,906","2,348","2,122","1,818","1,431"
2020,2,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),819.133934,411.8378594,999.3087325,880.4773209,963.4320387,837.5295675,748.3984256,1210.408155,738.7311512,375.6099714,1312.660684,889.238135,868.1624714,875.615865,905.9928345,2004.683045
2020,2,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,1162.062783,761.8905991,1038.544731,836.4688483,1031.953377,1094.115167,914.7278982,1313.765162,1087.987179,699.8396537,1117.121111,933.2197015,1151.016666,1238.149106,1170.66166,2331.564497
2020,3,강남구,서울 강남구 학동로 426 강남구청 별관 1동,1041.633739,684.7578238,793.1701012,1189.453845,1399.534058,1127.589803,748.143844,1124.700587,989.4352391,630.7319584,1038.696999,1273.20246,1375.938399,996.365193,915.4283087,1676.375924
2020,3,강남대로,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),979.8064072,549.4687577,737.7428444,962.8820204,1215.094962,998.1723328,721.7361509,1118.67286,1032.944353,586.3427254,873.3855805,1086.913623,1255.768433,949.0460733,887.7002427,1669.649498
2020,3,강동구,서울 강동구 구천면로 42길 59 천호1동 주민센터,1128.216924,605.3636311,737.0620291,988.1446442,1151.809427,963.7098627,919.6698373,1245.576091,992.6417591,521.3635074,857.6619162,1062.723759,1153.704706,1078.350279,1152.324216,1871.719939
2020,3,강변북로,서울 성동구 강변북로 257 한강사업본부 옆,692.957411,294.0806812,832.444366,874.7848877,829.0624676,680.060804,564.7760309,773.3311843,656.1098038,288.6692719,1034.680611,937.4313063,753.4744395,672.9861404,678.5535389,1288.913771
2020,3,강북구,서울 강북구 삼양로 139길 49 우이동 주민센터,771.2634295,424.4418082,736.0958675,778.0977057,891.5900918,892.8598002,798.5781189,1474.61144,740.692264,407.8118854,1027.063682,779.5101432,885.5295645,1016.243461,1032.865226,2395.130814
2020,3,강서구,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,1114.835191,506.3232931,719.9551194,1196.540201,1144.044907,875.3792924,809.7704224,1212.866422,1041.662202,462.7193689,930.7841045,1292.963285,1115.734849,939.3614573,1047.877891,1836.859796
2020,3,공항대로,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,1114.835191,506.3232931,719.9551194,1196.540201,1144.044907,875.3792924,809.7704224,1212.866422,1041.662202,462.7193689,930.7841045,1292.963285,1115.734849,939.3614573,1047.877891,1836.859796
2020,3,관악구,서울 관악구 신림동길 14 신림동 주민센터,629.96762,313.0524619,1068.799582,1442.564294,951.8598599,752.3682081,622.3771866,1058.683324,635.5283527,308.7347909,1425.588414,1222.429961,841.5256376,773.2048207,793.5595978,1544.4855
2020,3,관악산,과천시 자하동길 64 (관악산 중계소),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,광진구,서울 광진구 광나루로 571 구의 아리수정수센터,803.08112,435.2045763,826.3521097,1044.19386,952.9172348,899.0099581,759.14398,1017.658879,787.389526,432.9298845,1072.398762,1141.767609,981.5662202,960.8423996,903.6681596,1537.288993
2020,3,구로구,서울 구로구 가마산로 27길 45 구로고등학교,930.3397755,412.7735976,683.2788383,1153.302054,1194.226815,930.0783888,800.2071471,1132.848328,954.3505744,416.5082933,870.3325781,1092.541717,986.1120731,920.2124501,952.124703,1634.640934
2020,3,금천구,서울 금천구 금하로21길 20 시흥5동 주민센터,604.5623671,290.6840494,514.4263935,888.3089848,799.3092813,726.5340403,671.4889739,890.0661165,617.2307752,303.6899739,636.4938352,797.3379145,685.4243374,774.0393684,766.1371671,1332.095649
2020,3,남산,서울 용산구 남산공원길 103 (서울타워 별관 2층),458.987746,228.4809655,522.4331514,758.001124,725.3047125,597.0477238,461.181948,661.8474744,465.9148105,231.3271673,619.1636153,797.981656,655.9078597,550.2494911,525.3874353,1109.33819
2020,3,노원구,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),1139.014775,754.9738947,1004.783038,842.1132694,1034.431171,1098.75246,913.1454543,1309.080994,1063.495354,689.5839735,1110.077432,927.4700686,1144.472142,1234.693757,1161.278815,2332.501556
2020,3,도봉구,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,744.049123,410.0751567,663.9948348,645.4241251,747.528718,745.5417588,760.1353256,1175.151096,656.5497565,361.9415776,744.9556528,688.5988136,729.8901085,862.6162998,921.6624864,1839.149664
2020,3,도산대로,서울 강남구 도산대로 104 신사역2번출구 앞,1041.633739,684.7578238,793.1701012,1189.453845,1399.534058,1127.589803,748.143844,1124.700587,989.4352391,630.7319584,1038.696999,1273.20246,1375.938399,996.365193,915.4283087,1676.375924
2020,3,동대문구,서울 동대문구 천호대로13길 43 용두초등학교,801.9622512,402.7745698,992.5735899,871.4075915,962.2762316,825.3463553,734.8546078,1195.595107,714.654109,363.1320253,1311.354459,874.6772343,850.5643235,866.6718581,889.1534906,1989.827895
2020,3,동작구,서울 동작구 사당로16아길 6 사당4동 주민센터,890.1255462,423.1180133,939.6809402,1128.117868,1023.775416,843.1259482,759.1041049,1211.440538,929.7477265,426.3711092,1217.727703,1132.839989,1036.61868,946.2681065,981.4850497,1918.096896
2020,3,동작대로,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,890.1255462,423.1180133,939.6809402,1128.117868,1023.775416,843.1259482,759.1041049,1211.440538,929.7477265,426.3711092,1217.727703,1132.839989,1036.61868,946.2681065,981.4850497,1918.096896
2020,3,마포구,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,912.0165496,517.1706056,972.3524498,1121.369111,1178.040216,889.475574,649.3400768,980.9719183,863.272371,487.3729518,1408.905386,1315.957039,1214.114499,919.505973,809.169629,1634.369591
2020,3,마포아트센터,서울 마포구 대흥로20길 28 (마포아트센터),912.0165496,517.1706056,972.3524498,1121.369111,1178.040216,889.475574,649.3400768,980.9719183,863.272371,487.3729518,1408.905386,1315.957039,1214.114499,919.505973,809.169629,1634.369591
2020,3,북한산,서울 강북구 삼양로 181길 387 (우이령 전경대 위),771.2634295,424.4418082,736.0958675,778.0977057,891.5900918,892.8598002,798.5781189,1474.61144,740.692264,407.8118854,1027.063682,779.5101432,885.5295645,1016.243461,1032.865226,2395.130814
2020,3,서대문구,서울 서대문구 세검정로4길 32 (홍제3동 주민센터) ,862.9626804,410.8519378,956.2054265,927.9627535,983.1166696,861.8383032,715.6232537,1118.161646,836.2621025,409.6625023,1392.096404,1039.530744,975.6966657,928.0621382,890.8862763,1827.899173
2020,3,서울숲,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),692.957411,294.0806812,832.444366,874.7848877,829.0624676,680.060804,564.7760309,773.3311843,656.1098038,288.6692719,1034.680611,937.4313063,753.4744395,672.9861404,678.5535389,1288.913771
2020,3,서초구,서울 서초구 신반포로15길 16 반포 2동 주민센터,979.8064072,549.4687577,737.7428444,962.8820204,1215.094962,998.1723328,721.7361509,1118.67286,1032.944353,586.3427254,873.3855805,1086.913623,1255.768433,949.0460733,887.7002427,1669.649498
2020,3,성동구,서울 성동구 뚝섬로3길 18 성수1가1동주민센터,692.957411,294.0806812,832.444366,874.7848877,829.0624676,680.060804,564.7760309,773.3311843,656.1098038,288.6692719,1034.680611,937.4313063,753.4744395,672.9861404,678.5535389,1288.913771
2020,3,성북구,서울 성북구 삼양로2길 70 길음2동 주민센터,871.1431819,485.2854934,821.7468281,697.7655884,811.4441044,764.9897077,650.4430802,1049.408417,848.4619224,464.5920706,1096.22505,771.8593794,852.7970577,826.0997515,793.3281645,1778.85926
2020,3,세곡,서울 강남구 밤고개로 337 (세곡사거리),1041.633739,684.7578238,793.1701012,1189.453845,1399.534058,1127.589803,748.143844,1124.700587,989.4352391,630.7319584,1038.696999,1273.20246,1375.938399,996.365193,915.4283087,1676.375924
2020,3,송파구,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),1153.394602,604.6835104,709.0468447,1097.512415,1204.069975,985.1634012,848.1605425,1085.320521,1145.766542,606.7189491,910.9340326,1239.310338,1204.014911,1050.294641,1061.611694,1627.231206
2020,3,시흥대로,서울 금천구 독산동 996-9 한양수자인아파트 앞,604.5623671,290.6840494,514.4263935,888.3089848,799.3092813,726.5340403,671.4889739,890.0661165,617.2307752,303.6899739,636.4938352,797.3379145,685.4243374,774.0393684,766.1371671,1332.095649
2020,3,신촌로,서울 마포구 노고산동 57-62 (신촌역 7번 출구),912.0165496,517.1706056,972.3524498,1121.369111,1178.040216,889.475574,649.3400768,980.9719183,863.272371,487.3729518,1408.905386,1315.957039,1214.114499,919.505973,809.169629,1634.369591
2020,3,양천구,서울 양천구 중앙로52길 56 신정4동 문화센터,975.8242688,651.6744172,621.6089934,711.3250884,942.6965857,853.6518265,679.9864733,925.052614,902.5965896,598.1539735,713.745028,804.9629767,998.7792134,903.0843439,839.731531,1473.667627
2020,3,영등포구,서울 영등포구 당산로 123 영등포구청 (당산동3가),757.5158314,340.2326989,681.9029133,1228.621726,992.9584989,827.501524,681.8420695,990.5441341,749.0515176,319.6001176,879.9430846,1139.804278,878.8071367,781.502476,796.3204235,1434.686689
2020,3,영등포로,서울 영등포구 영중로 37 (영등포시장사거리),757.5158314,340.2326989,681.9029133,1228.621726,992.9584989,827.501524,681.8420695,990.5441341,749.0515176,319.6001176,879.9430846,1139.804278,878.8071367,781.502476,796.3204235,1434.686689
2020,3,올림픽공원,서울 송파구 올림픽로 424 (서울역사편찬원),1153.394602,604.6835104,709.0468447,1097.512415,1204.069975,985.1634012,848.1605425,1085.320521,1145.766542,606.7189491,910.9340326,1239.310338,1204.014911,1050.294641,1061.611694,1627.231206
2020,3,용산구,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,458.987746,228.4809655,522.4331514,758.001124,725.3047125,597.0477238,461.181948,661.8474744,465.9148105,231.3271673,619.1636153,797.981656,655.9078597,550.2494911,525.3874353,1109.33819
2020,3,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),1140.11796,629.5804101,788.9317284,955.2808986,1117.286568,1022.317754,863.7724752,1394.107242,997.8553272,554.2246885,999.3960845,1074.321711,1171.228823,1130.86621,1107.207095,2306.043773
2020,3,자연사박물관,서울 서대문구 연희로32길 51 (서대문자연사박물관),862.9626804,410.8519378,956.2054265,927.9627535,983.1166696,861.8383032,715.6232537,1118.161646,836.2621025,409.6625023,1392.096404,1039.530744,975.6966657,928.0621382,890.8862763,1827.899173
2020,3,정릉로,서울 성북구 돈암동 8-164번지 ,871.1431819,485.2854934,821.7468281,697.7655884,811.4441044,764.9897077,650.4430802,1049.408417,848.4619224,464.5920706,1096.22505,771.8593794,852.7970577,826.0997515,793.3281645,1778.85926
2020,3,종로,서울 종로구 종로 169 (종묘주차장 앞),267.4307419,156.219026,494.0407753,439.0710844,452.2616535,461.1665879,391.1513028,583.6367074,248.1264844,148.3958941,530.4422222,407.5284634,403.228003,419.4543406,407.8527668,875.61494
2020,3,종로구,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",267.4307419,156.219026,494.0407753,439.0710844,452.2616535,461.1665879,391.1513028,583.6367074,248.1264844,148.3958941,530.4422222,407.5284634,403.228003,419.4543406,407.8527668,875.61494
2020,3,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,233.7881338,104.5731626,411.1586641,586.8340895,551.9426746,451.6645172,374.8326146,520.6401469,247.3608026,107.5080684,483.8738258,558.4919376,463.8607254,410.7664589,423.1419406,794.1750976
2020,3,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,818.3015095,401.4250962,673.5072202,835.2533429,875.6875204,888.0422611,808.652855,1172.306095,786.3773883,378.1997706,830.7446726,922.9811067,835.6826611,976.4633216,972.4957859,1865.081308
2020,3,천호대로,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1128.216924,605.3636311,737.0620291,988.1446442,1151.809427,963.7098627,919.6698373,1245.576091,992.6417591,521.3635074,857.6619162,1062.723759,1153.704706,1078.350279,1152.324216,1871.719939
2020,3,청계천로,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),233.7881338,104.5731626,411.1586641,586.8340895,551.9426746,451.6645172,374.8326146,520.6401469,247.3608026,107.5080684,483.8738258,558.4919376,463.8607254,410.7664589,423.1419406,794.1750976
2020,3,한강대로,서울 용산구 한강대로 405 (서울역 앞),458.987746,228.4809655,522.4331514,758.001124,725.3047125,597.0477238,461.181948,661.8474744,465.9148105,231.3271673,619.1636153,797.981656,655.9078597,550.2494911,525.3874353,1109.33819
2020,3,행주,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),"1,727","1,516","1,532","2,176","2,697","2,170","1,864","1,185","1,548","1,433","1,451","2,266","2,547","2,173","1,870","1,459"
2020,3,홍릉로,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),801.9622512,402.7745698,992.5735899,871.4075915,962.2762316,825.3463553,734.8546078,1195.595107,714.654109,363.1320253,1311.354459,874.6772343,850.5643235,866.6718581,889.1534906,1989.827895
2020,3,화랑로,서울 노원구 화랑로 429 태능입구역 8번 출구,1139.014775,754.9738947,1004.783038,842.1132694,1034.431171,1098.75246,913.1454543,1309.080994,1063.495354,689.5839735,1110.077432,927.4700686,1144.472142,1234.693757,1161.278815,2332.501556
